Date,company name,open,high,low,volume,closing,avg_price_1,avg_volume_26,std_price_27,ROC_30,gold,Economic indicators: inflation rates,Econmic indicators: interest rates,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
3/28/2023,"Coeur Mining, Inc.",0.6962462406609493,1.1371321430244854,0.8108506177927796,0.1806782325303238,1.1905488539744709,0.6989699717840522,1.2657535211011424,-0.406195939,1.4993018234227464,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,Equinox Gold Corp.,0.49311254587317427,0.679739212,0.4541572523211826,1.1045633125305399,0.8806771801076754,0.25380026333475597,1.4648067843577917,1.8221890428603889,3.072767605075967,0.48510981241841455,1.1426084011785886,-0.575852854,0,1,0,0,0,0,0,0,0,0,0,0
3/28/2023,Orla Mining Ltd.,1.2772121526349856,1.1500752982637015,1.1351366431583936,2.3503740281446874,1.2308202741802232,1.2621761128361795,-0.203414551,1.5067093949921357,1.7703040672195676,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,Sandstorm Gold Ltd.,1.0004482314264098,1.013231009627238,0.9376173723641814,-0.184237454,1.1962690050687248,0.8966130479820642,2.625478492899733,2.2114905512880147,2.3824715006817185,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,Centerra Gold Inc.,0.7000564872060322,0.8432889727200036,0.8356874654868177,0.13237887576184856,0.9915663001082831,0.671427439,-0.094228814,-0.559460964,0.6561877588718156,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,Seabridge Gold Inc.,-0.069988184,0.301749995,0.076796534,0.003840197,0.45331431697917274,-0.065445774,0.4670411140624507,0.368849723,1.9986511241430247,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,DRDGOLD Limited,-0.18924655,0.013627925612798318,-0.138916624,0.020193203,0.071119871,-0.248573323,1.829022319485841,1.3574441817513836,2.4458403942596365,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,Caledonia Mining Corporation Plc,1.1821826283281511,1.4767727669138484,1.3929195243243144,0.2252202946868252,1.6135579028730338,1.281389534868183,0.5848069177901158,2.6735616336953916,1.8656016007378382,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,"Idaho Strategic Resources, Inc.",-1.348075052,-1.156341816,-1.235047046,-0.611869165,-1.317452387,-1.144775323,-0.314547784,-0.963412372,-1.037070715,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2023,"Contango Ore, Inc.",0.7791056325152957,0.7998000574653377,0.9128812389602288,-0.36517141,0.9211943091954369,0.7261226032257931,-0.98431468,-0.363152787,0.9774244478368589,0.48510981241841455,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Newmont Corporation,1.058262098,1.008448823,1.109616621,-0.618387493,1.024922004,1.088283015,0.256655034,1.46633236,1.548773267,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Agnico Eagle Mine,0.164806166,0.1415982,0.219825074,-0.259927562,0.150873898,0.295140706,1.602690196,0.94480165,1.359161874,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Barrick Gold Cor,0.911617705,0.921712796,1.006184547,-0.443962212,0.918615145,1.005440889,2.10128304,1.900972405,1.832753187,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Wheaton Precious Metals Corp.,0.887440133,0.989044828,1.047573565,0.0022623,1.031586314,1.036994691,2.540756858,2.72011601,1.955037636,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Franco-Nevada Corporation,0.507344677,0.516036974,0.605628241,-0.782795941,0.521894619,0.574358493,2.138623421,0.952433964,2.264134022,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Gold Fields Limited,-0.133677334,-0.150074583,-0.052233737,0.006193048,-0.126369286,0.0224099,1.594705235,2.162732882,2.338178466,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,AngloGold Ashant,0.6130538335801495,0.6444596336049914,0.7025676603226688,-0.213662368,0.6467554742265483,0.7164562387033256,2.423182868164848,1.7138810018711632,2.245204190802141,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Kinross Gold Corporation,-0.595990317,-0.354663082,-0.487183154,1.7811353661745168,-0.321759352,-0.547975136,1.9322392556683672,1.725895084583341,2.1563043848648356,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Alamos Gold Inc.,-0.066284888,-0.061943764,0.027083578761286857,0.059217855,0.013674543724562192,0.007829347,2.3640837643453225,1.661780000258489,1.9349034074440434,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Harmony Gold Mining Company Limited,-0.481477629,-0.478474577,-0.408846586,-0.802265483,-0.483376583,-0.366691399,2.4428271423701218,1.3358961838764083,1.8691999568833175,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Pan American Silver Corp.,1.6182701426990709,1.5217932856525016,1.7345308457658513,-0.17234672,1.5793822499309023,1.6761642792456029,1.6634132334307767,1.8000973481164741,2.621829509391735,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Endeavour Mining plc,1.041852565005179,1.0732656524373823,1.0528435768647928,-0.165342195,1.0373738119988223,1.0673636709410472,0.3172714248893808,0.9601169208997968,1.8948895675758402,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,1,0,0,0,0,1,0,0
3/29/2023,Osisko Gold Royalties Ltd,0.8590870789176221,0.8546614735068675,0.9544019399789062,0.094889235,0.9229772580980553,0.9550186418198797,1.8405434514086503,1.9292974429767755,2.0306345342488874,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Eldorado Gold Corporation,-0.079930071,0.041884921392649925,0.028790582158031458,0.26650176792633845,0.049786326,-0.043259076,1.599104005357437,-0.802671154,0.8820538341974529,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,IAMGOLD Corporation,0.37368259168007917,0.42434576359879084,0.5252665619464512,-0.090366071,0.44139144769411487,0.4763155247289637,1.6547430164224821,0.8335278474610706,1.6140375305011458,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,"Coeur Mining, Inc.",1.0925740694363877,1.1729549072989134,1.2694190628099655,-0.525151155,1.2634038588661125,1.190158377423652,1.088917070043654,0.043646374,1.4307161355396554,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Equinox Gold Corp.,1.0782884859878317,0.9906235506283554,1.1531983776772137,0.6403592889644955,1.037606071826777,0.8807981065709382,1.6094252530387372,2.1480777402670195,2.999073933657865,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Orla Mining Ltd.,1.158833899209721,1.250473589550293,1.2868401328572021,0.7920273231482776,1.2308202741802232,1.2285723922039933,-0.001586359,1.6089102504150008,1.3059577017104305,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Sandstorm Gold Ltd.,1.185414121392678,1.149510481519645,1.2677622814150549,-0.495596756,1.059057119817421,1.1936169068496305,2.573033552524392,2.309069812,2.075791178428693,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Centerra Gold Inc.,0.9041578579252928,0.9268980509552628,1.0083059756636374,-0.507102817,0.890790052,0.9901140434660187,-0.113461592,-0.54768174,0.22040229937763056,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Seabridge Gold Inc.,0.4334188885988414,0.49732974831715965,0.5305102532902873,-0.502554904,0.5026854070047296,0.4522572370677709,0.5509006729388561,0.6403970617415112,1.8824490272944039,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,DRDGOLD Limited,-0.02712271,-0.032097278,0.019235551,-0.11366318,0.011714287772775545,0.068285378,1.8743344594669196,1.6555732499932263,2.225206672200547,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,Caledonia Mining Corporation Plc,1.663179262,1.6884135405881866,1.6027302921168392,-0.112080812,1.6135579028730338,1.610735506510918,0.6378184560430583,2.7213717980607743,1.7510239933508172,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,"Idaho Strategic Resources, Inc.",-1.199622496,-1.451479445,-1.348709345,-0.689236509,-1.532219134,-1.317275715,-0.305011681,-0.937838933,-1.180120762,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2023,"Contango Ore, Inc.",0.9248433821718703,0.8306220809146508,0.9821099892688874,-0.389471748,0.9524897246181948,0.9184353470516943,-0.978313136,-0.169736834,1.0513904889993115,0.3810283568232372,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Newmont Corporation,1.154059968,1.027775129,1.152069728,-0.308001995,1.127616773,1.022634053,0.252076482,1.511197561,1.602093818,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Agnico Eagle Mine,0.248908589,0.144246935,0.162840385,0.504521499,0.065410728,0.153595885,1.606596309,1.010268063,1.258764295,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Barrick Gold Cor,0.999334464,0.914583971,0.991391723,-0.308949216,0.96165306,0.919441311,2.093076124,1.959571011,1.753313091,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Wheaton Precious Metals Corp.,1.176249321,0.998728914,1.119516091,0.134546682,1.041266162,1.036994691,2.5620019,2.900720224,1.796117115,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Franco-Nevada Corporation,0.630245042,0.510462271,0.581530732,-0.517841018,0.607512238,0.518580401,2.090486079,1.01284968,2.299209592,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Gold Fields Limited,0.100108138,0.043139002,0.138808763,0.097524117,0.083885177,-0.12463608,1.603819216,2.255438761,2.620936255,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,AngloGold Ashant,1.0801581372307345,1.0587125784739015,1.056435788058163,1.4861985279617824,1.0634156468071962,0.6445812617154242,2.4205134145872966,1.7929371236335312,2.773230686108289,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Kinross Gold Corporation,-0.259867914,-0.372136345,-0.284391221,0.3466164016219398,-0.26881161,-0.317544316,2.1420878735896967,2.067782718978866,2.1367414310093698,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Alamos Gold Inc.,0.12284601214612964,-0.017058526,0.091461049,-0.232561495,0.10500544126108359,0.01696778,2.425448119136392,1.901262603300695,2.030962216443468,0.6156246535615674,1.1426084011785886,-0.575852854,1,0,0,1,0,0,0,0,0,0,0,0
3/30/2023,Harmony Gold Mining Company Limited,-0.394281567,-0.355620725,-0.345389785,-0.245738072,-0.270726626,-0.479868613,2.4290235613339335,1.322894282281051,1.9441106519027227,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Pan American Silver Corp.,1.7719836900461403,1.6457497218140134,1.8445798574132022,2.1569014231990136,1.5934643608930656,1.5777213476943932,1.5813523883198854,1.8246965486903366,2.480712527182647,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Endeavour Mining plc,1.1552963091830037,1.2239174049880295,1.193046779,0.16434867254725138,1.341544638461868,1.035271149401115,0.3384699728164315,1.0433776422437397,2.2070570688366518,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Osisko Gold Royalties Ltd,1.0715582029975959,0.9400120404617291,1.0015940887049182,-0.180206269,1.0419071470820553,0.9220274192294133,1.8653285600059752,2.0962881082996305,2.0310403076644556,0.6156246535615674,1.1426084011785886,-0.575852854,1,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Eldorado Gold Corporation,0.17817006322877868,0.086726905,0.19624722952505533,-0.298746419,0.19007675724483358,0.056337401,1.5538302137826063,-0.689607212,0.8036499173536199,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,1,0,0,0,0,0,0,0
3/30/2023,IAMGOLD Corporation,0.5569985800514379,0.5684108074934809,0.6355116931231922,-0.541023709,0.6936151320907512,0.44033164637795225,1.6543767612785916,1.093006890152338,1.7776580102052204,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,"Coeur Mining, Inc.",1.3627975890560051,1.6207394607292627,1.4940240154714437,0.34758237801518915,1.7733888931076043,1.2629270301110003,0.9611288918522553,0.445420879,1.6707660431304727,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Equinox Gold Corp.,1.175817809340274,1.1654959911854463,1.2330887920036173,0.5095553719846063,1.351463855,1.0375475673799837,1.7478822218581271,2.4607880590034403,2.9671363356344793,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Orla Mining Ltd.,1.3448568688779938,1.217007492454762,1.2868401328572021,-0.075496688,1.264380975315218,1.2285723922039933,0.10738682947506763,1.673820979344914,1.2031927589366793,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Sandstorm Gold Ltd.,1.2085348576384611,1.172223726835048,1.244180502197136,0.17192267534295835,1.3563495378619146,1.0565382027569084,2.561245177954466,2.403115437161367,2.2670276177253585,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Centerra Gold Inc.,1.006208543284924,0.8600107883670551,1.0600915287166834,-0.666158925,1.0251583828705715,0.8894761684114636,-0.102516018,-0.551053058,0.30105147901402757,0.6156246535615674,1.1426084011785886,-0.575852854,1,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Seabridge Gold Inc.,0.6975012872178372,0.6794438929830727,0.7510066403301638,0.28253939793233435,0.8318260071751166,0.5015622857379874,0.544404507,0.8812188368145648,2.072506001138999,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,DRDGOLD Limited,0.067449531,-0.005940635,0.067368822,-0.236550463,0.090921732,0.008874371,1.907532578,1.8615183501210675,2.1878330669331074,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,Caledonia Mining Corporation Plc,1.5887393070133329,1.5213287192663407,1.6686708191373478,0.074432122,1.6476712438202932,1.610735506510918,0.645510766,2.7577833277272137,1.0090373748123183,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,"Idaho Strategic Resources, Inc.",-1.305660036,-1.556885741,-1.325976886,-0.906218348,-1.317452387,-1.532901204,-0.311644787,-0.892844802,-0.850736976,0.6156246535615674,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2023,"Contango Ore, Inc.",0.8463692092798681,1.0529809643704087,0.8690363637647444,-0.318697181,1.178263793025233,0.9497420727907946,-0.97522393,-0.002992381,1.3334096534158035,0.6156246535615674,1.1426084011785886,-0.575852854,1,0,0,0,0,0,0,0,0,1,0,0
3/31/2023,Newmont Corporation,1.163431499,1.058290349,1.201952128,-0.534831538,1.16458689,1.125210557,0.270814686,1.602225365,1.504310891,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Agnico Eagle Mine,0.077990762,-0.009379726,0.048871006,0.683341255,-0.046759682,0.068134861,1.672564114,1.060733757,0.933363093,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Barrick Gold Cor,1.028573384,0.935970446,0.98399531,-0.152183027,0.940134103,0.9624411,2.094736094,2.021518137,1.581870629,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,1,0,0,0,0,0,0,0,0
3/31/2023,Wheaton Precious Metals Corp.,1.062672674,1.001956943,1.135866665,0.07326755,1.044492778,1.046688393,2.593157452,3.057176299,1.812964904,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,1,0,0,0,0,0,0,0,0
3/31/2023,Franco-Nevada Corporation,0.617392716,0.568598464,0.612857494,-0.493246764,0.608304994,0.604638029,2.06116749,1.118404907,1.544394922,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Gold Fields Limited,0.048155811,-0.026417888,-0.036313529,0.524928999,-0.010729331,0.085429605,1.622644646,2.421072599,2.368080963,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,AngloGold Ashant,1.1011179457278761,1.057967519,1.0927299550053933,0.11923265905964148,1.0754058676008849,1.0608571701036882,2.548413326548845,2.0338665364390005,2.538008839602586,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Kinross Gold Corporation,-0.242177261,-0.319716555,-0.27557418,0.13532385387793613,-0.339408599,-0.264367972,2.234842901464341,2.3752061311096444,1.8043894590617617,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Alamos Gold Inc.,0.10483354551120765,0.008474992,0.073199245,-0.256624378,0.059339992,0.10835211437293592,2.4603759021863736,2.1496313759731924,1.6689950106475617,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Harmony Gold Mining Company Limited,-0.282172344,-0.363974787,-0.345389785,-0.185583158,-0.370797194,-0.266089432,2.4648264731407643,1.4217127648648322,1.7220761806569365,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Pan American Silver Corp.,1.682615348565286,1.5356897471055857,1.5804622294595576,3.641324347911633,1.4808074731957566,1.591784624,1.653820889896644,1.9287935500197557,1.994101239991603,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,1,0,0,0,0,0,0,0
3/31/2023,Endeavour Mining plc,1.3497712992021327,1.4459305140100351,1.4652059365956376,0.7064116166609264,1.4215895927942481,1.3401501040304695,0.3839063787795407,1.2843444124541599,2.2024110885034736,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Osisko Gold Royalties Ltd,1.0516390351150975,1.0450588920984814,1.1364287993506654,-0.044907604,1.1278009557927227,1.0407958205550905,1.864563484012167,2.2958481036246163,1.729629192541722,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Eldorado Gold Corporation,0.21979911709313243,0.14787506461878894,0.16275590005165116,-0.299018517,0.10755297428071155,0.19743240960408856,1.4627916209807335,-0.521493253,0.3825351296181815,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,IAMGOLD Corporation,0.7036513707485256,0.5684108074934809,0.5620149390053654,-0.002979202,0.4774234026079194,0.6922187948350373,1.6214286335894355,1.4499608403251036,1.3160156043224776,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,"Coeur Mining, Inc.",1.6690509112915721,1.7192520624839391,1.7747802062982927,0.4000696703557872,1.7005338882159626,1.7723075989224375,0.9210565481462581,1.1052666250790526,1.5036426897444608,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Equinox Gold Corp.,1.390382320715647,1.184926262358456,1.0932805669324106,0.786513656,0.9199094030374517,1.3510464889980747,1.8741980608297442,2.834855388556618,2.128208292112307,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Orla Mining Ltd.,1.3955904060602504,1.250473589550293,1.2531282462574675,-0.430014641,1.1301381707752423,1.2621761128361795,0.16730471894238677,1.760708414946762,0.9820247299236018,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Sandstorm Gold Ltd.,1.3703800113589464,1.2630767080966534,1.2559713918060955,0.34908884749343555,1.2420063001524921,1.3535420616244747,2.598332503501652,2.5622228630778148,1.859238398721737,0.4289388681289539,1.1426084011785886,-0.575852854,1,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Centerra Gold Inc.,1.0572338859647379,0.8767326040141067,0.8529493165045008,0.7685238655377556,0.8236058862968368,1.0236600018175361,-0.103782175,-0.534699708,-0.144201957,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Seabridge Gold Inc.,0.8625527863547103,0.7700904284705248,0.5983552954564033,0.78702252,0.5109139220089891,0.8302626102061055,0.598659048,1.2286602141809115,1.3166389514752679,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,DRDGOLD Limited,0.13500113073616557,0.033196486368594416,-0.008269175,-0.129218806,0.044717389547469344,0.088089047,1.9300009954725807,2.061288875651888,1.9353259432843268,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2023,Caledonia Mining Corporation Plc,1.7376192175177658,1.5101897311782178,1.5188059849998299,-0.024629346,1.4202489708385657,1.644805779439477,0.6721996329399449,2.752576354233777,0.5652962533582748,0.4289388681289539,1.1426084011785886,-0.575852854,0,0,0,0,0,0,0,0,0,0,0,0
